"X","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs","WellType"
31,"1723NEW022",NA,NA,"Borehole",30.5,15.2,"Bedrock Met","1972-05-18",190000,243000,"to 1km","SKEAVALLY",NA,"Roscommon","48",NA,"Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
32,"1723NEW023",NA,NA,"Borehole",48.8,48.8,"Bedrock Presumed","1970-09-15",190000,243000,"to 1km","SKEAVALLY",NA,"Roscommon","48","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 810",NA,NA,"C"
33,"1723NEW024",NA,NA,"Dug well",8.5,8.5,"Bedrock Presumed","1971-11-15",190190,243940,"to 1km","CLOONACALTRY",NA,"Roscommon","48","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1666",NA,NA,"C"
34,"1723NEW026",NA,NA,"Dug well",9.1,9.1,"Bedrock Presumed","1973-09-21",193000,241000,"to 1km","CASTLESAMPSON",NA,"Roscommon","48","Public supply (Co Co)","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2428",NA,NA,"C"
35,"1723NEW028",NA,NA,"Borehole",26.8,26.8,"Bedrock Presumed","1973-07-19",198000,243000,"to 1km","DERRYNASEE",NA,"Roscommon","48","Agri & domestic use","Poor",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2516",NA,NA,"C"
36,"1723NEW030",NA,NA,"Borehole",42,8.8,"Bedrock Met","1973-06-21",194000,244750,"to 1km","BRIDESWELL",NA,"Roscommon","48","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2350",NA,NA,"C"
37,"1723NEW031",NA,NA,"Borehole",46.5,6.1,"Bedrock Met","1972-07-07",194000,244750,"to 1km","BRIDESWELL",NA,"Roscommon","48","Unknown","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
38,"1723NEW033",NA,NA,"Dug well",6.1,6.1,"Bedrock Presumed",NA,193590,245740,"to 1km","ESKERBAUN",NA,"Roscommon","48","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1057",NA,NA,"C"
39,"1723NEW034",NA,NA,"Borehole",58.2,6.3,"Bedrock Met","1973-03-03",197000,245550,"to 1km","KEADAGH",NA,"Roscommon","48","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1725",NA,NA,"C"
40,"1723NEW039","ILC 1276",NA,"Borehole",17.4,13.7,"Bedrock Met","1966-10-14",197000,240300,"to 1km","CURRAGHALEEN",NA,"Roscommon","51","Agri & domestic use","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
41,"1723NEW041",NA,NA,"Borehole",33.5,12.2,"Bedrock Met",NA,198000,245000,"to 1km","CORRAMORE",NA,"Roscommon","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,"Drilled by Pat Healy, Tullyroe; 12-30.5m LST; >30m SANDSTONE",NA,NA,"C"
42,"1723NEW044",NA,NA,"Borehole",74.7,26.2,"Bedrock Met","1973-06-18",186420,247070,"to 1km","GLENREVAGH",NA,"Roscommon","47","Agri & domestic use","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1971, 1983",NA,NA,"C"
43,"1723NEW046",NA,NA,"Borehole",98.2,9.1,"Bedrock Met","1974-02-06",185980,246320,"to 1km","CARROWNADURLY",NA,"Roscommon","47","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2033",NA,NA,"C"
44,"1723NEW047",NA,"ROSCOMMON CO CO","Borehole",69.5,NA,"DTB Unknown",NA,185980,246260,"to 1km","CARROWNADURLY",NA,"Roscommon","47","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
45,"1723NEW050",NA,"ROSCOMMON CO CO","Borehole",21.9,NA,"DTB Unknown",NA,191780,245630,"to 1km","CAM",NA,"Roscommon","48","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
46,"1723NEW051",NA,NA,"Borehole",58.5,NA,"DTB Unknown","1972-06-22",191780,245570,"to 1km","CAM",NA,"Roscommon","48","Agri & domestic use","Poor",NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
47,"1723NEW052",NA,NA,"Borehole",47.5,NA,"DTB Unknown","1972-08-05",191780,245520,"to 1km","CAM",NA,"Roscommon","48","Agri & domestic use","Poor",NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
48,"1723NEW055",NA,"ROSCOMMON CO CO","Borehole",21.9,9.1,"Bedrock Met","1958-06-16",193260,247760,"to 1km","CURRAGHBOY",NA,"Roscommon","48","Public supply (Co Co)","Moderate",NA,58.9,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,"Drilled by Kelly & Bennett, Longford
Freestone",NA,NA,"C"
49,"1723NEW057",NA,"ROSCOMMON CO CO","Dug well",6.1,NA,"DTB Unknown",NA,190100,248150,"to 1km","COOLAGARRY",NA,"Roscommon","48","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
50,"1723NEW058",NA,NA,"Borehole",22.6,12.8,"Bedrock Met","1970-11-01",190100,248100,"to 1km","COOLAGARRY",NA,"Roscommon","48","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1720",NA,NA,"C"
51,"1723NEW060",NA,NA,"Borehole",27.1,3.1,"Bedrock Met","1971-03-15",191710,247380,"to 1km","KILCAR",NA,"Roscommon","48","Agri & domestic use","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
52,"1723NEW061",NA,NA,"Dug well",9.5,7,"Bedrock Met","1968-09-27",191050,240730,"to 1km","SHEEAN",NA,"Roscommon","51","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 145",NA,NA,"C"
53,"1723NEW070",NA,NA,"Borehole",42.1,8.8,"Bedrock Met","1973-06-21",194290,244720,"to 1km","BRIDESWELL",NA,"Roscommon","48","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2350",NA,NA,"C"
54,"1723NEW071",NA,NA,"Dug well",5.2,NA,"Bedrock Not Met",NA,190420,240370,"to 1km","ONAGH",NA,"Roscommon","51",NA,"Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
55,"1723NEW073",NA,"ROSCOMMON CO CO","Borehole",34.4,NA,"DTB Unknown",NA,196450,244850,"to 1km","BALLYCREGGAN",NA,"Roscommon","48","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
56,"1723NEW077",NA,NA,"Borehole",39,7.9,"Bedrock Met","1974-03-21",186570,241550,"to 1km","BREEOLE",NA,"Roscommon","50","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2378",NA,NA,"C"
57,"1723NEW079",NA,"ROSCOMMON CO CO","Borehole",59.7,NA,"DTB Unknown",NA,187700,240960,"to 1km","KILLEGLAN",NA,"Roscommon","50","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
58,"1723NEW080",NA,NA,"Borehole",45.1,10.7,"Bedrock Met","1972-05-29",187700,241000,"to 1km","KILLEGLAN",NA,"Roscommon","50","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2199",NA,NA,"C"
59,"1723NWW001",NA,NA,"Borehole",12.2,2.1,"Bedrock Met","1976-03-23",184140,249770,"to 1km","CURRAGHADOON",NA,"Roscommon","44","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 635",NA,NA,"C"
60,"1723NWW002",NA,NA,"Borehole",28.3,9.8,"Bedrock Met","1976-04-28",184950,249870,"to 1km","JAMESTOWN",NA,"Roscommon","44","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2164",NA,NA,"C"
61,"1723NWW003",NA,NA,"Borehole",72.5,6.7,"DTB Unknown","1976-07-26",184950,249830,"to 1km","JAMESTOWN",NA,"Roscommon","44","Agri & domestic use","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2482",NA,NA,"C"
62,"1723NWW004",NA,NA,"Borehole",17.4,3.4,"Bedrock Met","1974-09-06",183520,248790,"to 1km","TORPAN BEG",NA,"Roscommon","47","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2365",NA,NA,"C"
63,"1723NWW005",NA,NA,"Borehole",42.1,7.6,"Bedrock Met","1974-09-03",183200,248350,"to 1km","TORPAN",NA,"Roscommon","47","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2282",NA,NA,"C"
64,"1723NWW006",NA,NA,"Borehole",41.5,7.5,"Bedrock Met","1974-09-03",183200,248300,"to 1km","TORPAN",NA,"Roscommon","47","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
65,"1723NWW007",NA,NA,"Dug well",4.9,NA,"DTB Unknown","1976-07-28",183200,248250,"to 1km","TORPAN",NA,"Roscommon","47","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2413",NA,NA,"C"
66,"1723NWW008",NA,"ROSCOMMON CO CO","Dug well",6.1,NA,"DTB Unknown",NA,183200,248200,"to 1km","TORPAN MORE",NA,"Roscommon","47","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
67,"1723NWW009",NA,NA,"Borehole",69.5,4.3,"Bedrock Met","1973-11-15",183360,248860,"to 1km","COOLATOBER",NA,"Roscommon","47","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2362",NA,NA,"C"
68,"1723NWW010",NA,"ROSCOMMON CO CO","Borehole",59.4,NA,"DTB Unknown",NA,182000,248470,"to 1km","CREEHARMORE",NA,"Roscommon","47","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
69,"1723NWW011",NA,NA,"Dug well",3.1,NA,"DTB Unknown","1972-04-13",184900,242380,"to 1km","FEEVAGH",NA,"Roscommon","50","Agri & domestic use","Poor",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
70,"1723NWW012",NA,NA,"Borehole",38.4,38.1,"Bedrock Met","1975-11-14",184900,242320,"to 1km","FEEVAGH",NA,"Roscommon","50","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2437",NA,NA,"C"
71,"1723NWW013",NA,NA,"Borehole",26,6.7,"Bedrock Met","1974-10-17",184900,242280,"to 1km","FEEVAGH MORE",NA,"Roscommon","50","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2289",NA,NA,"C"
72,"1723SEW002",NA,NA,"Borehole",54.9,25,"Bedrock Met","1973-04-25",189870,235550,"to 1km","ARDNAGLUG",NA,"Roscommon","54","Agri & domestic use","Poor",NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2176",NA,NA,"C"
73,"1723SEW003",NA,NA,"Borehole",38.7,11,"Bedrock Met","1971-08-13",189870,235500,"to 1km","ARDNAGLUG",NA,"Roscommon","54","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1806",NA,NA,"C"
74,"1723SEW004",NA,NA,"Borehole",18.3,16.5,"Bedrock Met","1971-03-22",189870,235460,"to 1km","ARDNAGLUG",NA,"Roscommon","54","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1604",NA,NA,"C"
75,"1723SEW005",NA,NA,"Borehole",65.2,6.1,"Bedrock Met","1973-03-30",189000,230950,"to 1km","BEAGH",NA,"Roscommon","54","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2324",NA,NA,"C"
76,"1723SEW006",NA,NA,"Borehole",36.6,NA,"DTB Unknown","1972-02-14",188950,230950,"to 1km","BEAGH",NA,"Roscommon","54","Agri & domestic use","Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1857",NA,NA,"C"
77,"1723SEW007",NA,NA,"Borehole",12,6,"Bedrock Met",NA,188950,230910,"to 1km","BEAGH",NA,"Roscommon","54","Agri & domestic use","Moderate",NA,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
78,"1723SEW008",NA,NA,"Dug well",4.6,1.5,"Bedrock Met","1971-09-15",191450,231150,"to 1km","RATHPEAK",NA,"Roscommon","54","Agri & domestic use","Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
79,"1723SEW009",NA,NA,"Borehole",43.9,21.3,"Bedrock Met","1971-12-15",193120,231420,"to 1km","TONVEY",NA,"Roscommon","54","Agri & domestic use","Poor",NA,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1930",NA,NA,"C"
80,"1723SEW010",NA,NA,"Dug well",6.4,6.4,"Bedrock Presumed","1972-07-15",197520,231840,"to 1km","CLOONBEGGAUN",NA,"Roscommon","54","Agri & domestic use","Moderate",NA,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1003",NA,NA,"C"
81,"1723SEW011",NA,NA,"Borehole",31.7,6.7,"Bedrock Met","1971-03-11",194810,232160,"to 1km","MOORE NORTH",NA,"Roscommon","54","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2143",NA,NA,"C"
82,"1723SEW012",NA,NA,"Dug well",4.9,4.9,"Bedrock Presumed","1973-02-13",197430,233640,"to 1km","DERRYLAHAN",NA,"Roscommon","54","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1810",NA,NA,"C"
83,"1723SEW013",NA,NA,"Borehole",15.2,4.9,"Bedrock Met","1972-04-27",192190,232960,"to 1km","OLDTOWN",NA,"Roscommon","54","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2001",NA,NA,"C"
84,"1723SEW016",NA,NA,"Borehole",21.6,14.9,"Bedrock Met","1971-05-15",195100,236500,"to 1km","CLOONILLAN",NA,"Roscommon","51","Agri & domestic use","Poor",NA,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
85,"1723SEW017",NA,NA,"Borehole",41.5,9.1,"Bedrock Met","1971-05-15",195100,236460,"to 1km","CLOONILLAN",NA,"Roscommon","51","Agri & domestic use","Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
86,"1723SEW018",NA,NA,"Dug well",3.4,3.4,"Bedrock Presumed","1971-10-08",195100,236400,"to 1km","CLOONILLAN",NA,"Roscommon","51","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1800",NA,NA,"C"
87,"1723SEW019",NA,NA,"Borehole",121.9,6.7,"Bedrock Met",NA,196700,237250,"to 1km","ARDKEEENAN",NA,"Roscommon","51",NA,"Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
88,"1723SEW020",NA,NA,"Borehole",31.7,22.9,"Bedrock Met","1972-04-28",198280,238400,"to 1km","CURRYROE",NA,"Roscommon","51","Agri & domestic use","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1867",NA,NA,"C"
89,"1723SEW021",NA,NA,"Borehole",63.4,6.7,"Bedrock Met","1973-08-31",198980,238450,"to 1km","KILMOCOLMOCK",NA,"Roscommon","52","Agri & domestic use","Poor",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2400",NA,NA,"C"
90,"1723SEW022",NA,NA,"Dug well",5.5,5.5,"Bedrock Presumed",NA,196290,238450,"to 1km","NEWTOWN",NA,"Roscommon","52","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1574",NA,NA,"C"
91,"1723SEW023",NA,"ROSCOMMON CO CO","Borehole",39,NA,"DTB Unknown",NA,188600,237520,"to 1km","CARROWNURE",NA,"Roscommon","50","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
92,"1723SEW025",NA,NA,"Borehole",18.3,17.1,"Bedrock Met","1973-05-24",186900,237140,"to 1km","CARROWREAGH",NA,"Roscommon","50","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1762",NA,NA,"C"
93,"1723SEW027",NA,NA,"Dug well",2.7,NA,"Bedrock Not Met",NA,188150,236200,"to 1km","GORTANABLA",NA,"Roscommon","50","Agri & domestic use","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
94,"1723SEW028",NA,NA,"Borehole",12.2,8.5,"Bedrock Met","1970-05-05",189870,235420,"to 1km","ARDNAGLUG",NA,"Roscommon","53","Agri & domestic use","Moderate",NA,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 995",NA,NA,"C"
95,"1723SEW030",NA,NA,"Borehole",39.9,7.3,"Bedrock Met",NA,193570,238150,"to 1km","CLOONOGHIL",NA,"Roscommon","51","Agri & domestic use","Poor",NA,38.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1013",NA,NA,"C"
96,"1723SEW031",NA,"ROSCOMMON CO CO","Dug well",7.6,NA,"DTB Unknown",NA,191900,236780,"to 1km","TAGHMACONNELL",NA,"Roscommon","51","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
97,"1723SEW032",NA,NA,"Borehole",25.3,7.6,"Bedrock Met","1971-02-15",196300,238400,"to 1km","NEWTOWN",NA,"Roscommon","51","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 766",NA,NA,"C"
98,"1723SEW037",NA,NA,"Dug well",4.3,NA,"DTB Unknown","1970-10-23",188380,234220,"to 1km","TONLEMONE",NA,"Roscommon","53","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1265",NA,NA,"C"
99,"1723SEW038",NA,NA,"Borehole",33.8,8.2,"Bedrock Met","1969-12-13",187120,234430,"to 1km","CULLIAGHARNY",NA,"Roscommon","53","Agri & domestic use","Moderate",NA,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
100,"1723SEW039",NA,NA,"Borehole",33.8,8.2,"Bedrock Met","1969-12-13",186100,232000,"to 1km","CREAGH",NA,"Roscommon","53","Agri & domestic use","Moderate",NA,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1422",NA,NA,"C"
101,"1723SEW041",NA,NA,"Dug well",4.3,NA,"DTB Unknown","1970-10-23",189650,233230,"to 1km","CUILLEEN",NA,"Roscommon","53","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1265",NA,NA,"C"
102,"1723SEW042",NA,NA,"Dug well",4.9,NA,"Bedrock Not Met",NA,192200,232900,"to 1km","AMERICA",NA,"Roscommon","54","Agri & domestic use","Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
103,"1723SEW043",NA,NA,"Borehole",34.7,NA,"DTB Unknown","1971-03-16",192180,234910,"to 1km","LOWTOWN",NA,"Roscommon","54","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
104,"1723SEW044",NA,"ROSCOMMON CO CO","Dug well",9.8,NA,"DTB Unknown",NA,194440,231320,"to 1km","MOORE",NA,"Roscommon","54","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
105,"1723SEW045",NA,NA,"Dug well",6.4,6.4,"Bedrock Presumed","1972-04-20",195150,231000,"to 1km","MOORE SOUTH",NA,"Roscommon","54","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
106,"1723SEW046",NA,NA,"Dug well",11.9,NA,"DTB Unknown",NA,191460,231100,"to 1km","RATHPEAK",NA,"Roscommon","54","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
107,"1723SEW047",NA,NA,"Borehole",92.7,10.4,"Bedrock Met","1973-06-06",191460,231050,"to 1km","RATHPEAK",NA,"Roscommon","54","Agri & domestic use","Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 907",NA,NA,"C"
108,"1723SEW048",NA,NA,"Borehole",12.2,NA,"DTB Unknown","1972-05-29",196420,235050,"to 1km","DOOGHAN",NA,"Roscommon","54","Agri & domestic use","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 2000",NA,NA,"C"
109,"1723SEW049",NA,NA,"Dug well",7.6,7.6,"Bedrock Presumed","1970-12-11",195990,231960,"to 1km","CAPPAYUSE",NA,"Roscommon","54","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
110,"1723SEW050",NA,NA,"Dug well",4.6,NA,"DTB Unknown","1971-08-31",192180,234850,"to 1km","LOWTOWN",NA,"Roscommon","54","Agri & domestic use","Poor",NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
111,"1723SEW052",NA,NA,"Borehole",57.9,11.6,"Bedrock Not Met","1971-05-10",197500,235450,"to 1km","CLOONARK",NA,"Roscommon","54","Agri & domestic use","Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1718",NA,NA,"C"
112,"1723SEW053",NA,NA,"Dug well",5.2,NA,"DTB Unknown","1972-05-01",199100,235150,"to 1km","JOHNSTOWN",NA,"Roscommon","55","Unknown","Poor",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
113,"1723SEW055",NA,NA,"Borehole",152.4,NA,"DTB Unknown",NA,197540,238860,"to 1km","DRUM",NA,"Roscommon","51","Agri & domestic use","Failure","V",19.6,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,"pump set @62.5m. pumped 19.6m3/d.SWL 5.5m, lowered to 61m. 1HR recovery to 51.5m. 2HR recpvery to 47.5m",NA,NA,"C"
114,"1723SEW056","ILC 1476",NA,"Borehole",19.8,NA,"Bedrock Met","1968-09-27",195100,236380,"to 1km","CLOONILLAN",NA,"Roscommon","51","Agri & domestic use","Poor","V",11.8,NA,NA,NA,0.92,NA,NA,NA,NA,NA,NA,"pumped from 10.5m3/d to 13.5m3/d for 71hrs. drawdown 12.8m",NA,NA,"C"
115,"1723SWW001",NA,"ROSCOMMON CO CO","Dug well",5.8,NA,"DTB Unknown",NA,184510,235720,"to 1km","CLOONCORAN",NA,"Roscommon","53","Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
116,"1725NEW002",NA,NA,"Borehole",70.7,3.7,"Bedrock Met","1969-04-15",186400,268100,"to 1km","MULLYMUCKS",NA,"Roscommon","35","Agri & domestic use","Poor",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 1082",NA,NA,"C"
117,"1725NEW004",NA,NA,"Borehole",23.2,15.5,"Bedrock Met","1965-06-15",187100,266020,"to 1km","LISNACROGHY OR GALLOWSTOWN",NA,"Roscommon","39","Agri & domestic use","Poor",NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 239",NA,NA,"C"
118,"1725NEW007",NA,NA,"Borehole",13.1,8.5,"Bedrock Met","1971-02-15",188800,268480,"to 1km","DERRANE",NA,"Roscommon","35","Agri & domestic use","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
119,"1725NEW008",NA,NA,"Borehole",25.9,6.1,"Bedrock Met","1963-05-21",188540,267120,"to 1km","ROXBOROUGH",NA,"Roscommon","39","Agri & domestic use","Poor",NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 317",NA,NA,"C"
120,"1725NEW009",NA,NA,"Borehole",17.7,5.2,"Bedrock Met","1967-06-15",188540,267060,"to 1km","ROXBOROUGH",NA,"Roscommon","39","Agri & domestic use","Moderate",NA,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 563",NA,NA,"C"
121,"1725NEW010",NA,NA,"Borehole",18.3,13.7,"Bedrock Met","1969-05-15",188540,267020,"to 1km","ROXBOROUGH",NA,"Roscommon","39","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/ROS 594",NA,NA,"C"
122,"1725NEW011",NA,NA,"Borehole",14.6,6.1,"Bedrock Met","1969-12-15",188530,266960,"to 1km","ROXBOROUGH",NA,"Roscommon","39","Agri & domestic use","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
